ELASTICSEARCH_ID,ADDRESS_PARTS0NAME,ADDRESS_PARTS0STREET,PARENT0COUNTRY,PARENT0COUNTRY_ID,PARENT0COUNTRY_A,PARENT0MACROREGION,PARENT0MACROREGION_ID,PARENT0REGION,PARENT0REGION_ID,PARENT0LOCALADMIN,PARENT0LOCALADMIN_ID,PARENT0LOCALITY,PARENT0LOCALITY_ID,ADDENDUM0IDERIOJA0ID,ADDENDUM0IDERIOJA0LENGUA,ADDENDUM0IDERIOJA0ESTADO,ADDENDUM0IDERIOJA0NOMBRE_ACTU,NAME0DEFAULT,NAME0ES,PHRASE0DEFAULT,PHRASE0ES,CENTER_POINT0LAT,CENTER_POINT0LON,LAYER,SOURCE
iderioja:street:calrj/0341726036000101--00247,Leonardo Torres Quevedo,Calle Leonardo Torres Quevedo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00247,spa,Oficial,Calle Leonardo Torres Quevedo,Calle Leonardo Torres Quevedo,Calle Leonardo Torres Quevedo,Calle Leonardo Torres Quevedo,Calle Leonardo Torres Quevedo,42.27556,-1.9241,street,calrj
iderioja:street:calrj/0341726036000101--00248,Cosme García,Calle Cosme García,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00248,spa,Oficial,Calle Cosme García,Calle Cosme García,Calle Cosme García,Calle Cosme García,Calle Cosme García,42.27792,-1.92433,street,calrj
iderioja:street:calrj/0341726036000101--00249,Manuel Jalón Coromillas,Calle Manuel Jalón Coromillas,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00249,spa,Oficial,Calle Manuel Jalón Coromillas,Calle Manuel Jalón Coromillas,Calle Manuel Jalón Coromillas,Calle Manuel Jalón Coromillas,Calle Manuel Jalón Coromillas,42.27512,-1.921,street,calrj
iderioja:street:calrj/0341726036000101--00250,Isaac Peral y Caballero,Calle Isaac Peral y Caballero,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00250,spa,Oficial,Calle Isaac Peral y Caballero,Calle Isaac Peral y Caballero,Calle Isaac Peral y Caballero,Calle Isaac Peral y Caballero,Calle Isaac Peral y Caballero,42.27515,-1.92858,street,calrj
iderioja:street:calrj/0341726036000101--00251,Alejandro Goicoechea Omar,Calle Alejandro Goicoechea Omar,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00251,spa,Oficial,Calle Alejandro Goicoechea Omar,Calle Alejandro Goicoechea Omar,Calle Alejandro Goicoechea Omar,Calle Alejandro Goicoechea Omar,Calle Alejandro Goicoechea Omar,42.27258,-1.92053,street,calrj
iderioja:street:calrj/0341726036000101--00252,Agustín Betancourt y Molina,Calle Agustín Betancourt y Molina,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00252,spa,Oficial,Calle Agustín Betancourt y Molina,Calle Agustín Betancourt y Molina,Calle Agustín Betancourt y Molina,Calle Agustín Betancourt y Molina,Calle Agustín Betancourt y Molina,42.27213,-1.91742,street,calrj
iderioja:street:calrj/0341726036000101--00253,Jerónimo de Ayanz Beaumont,Calle Jerónimo de Ayanz Beaumont,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00253,spa,Oficial,Calle Jerónimo de Ayanz Beaumont,Calle Jerónimo de Ayanz Beaumont,Calle Jerónimo de Ayanz Beaumont,Calle Jerónimo de Ayanz Beaumont,Calle Jerónimo de Ayanz Beaumont,42.26941,-1.91676,street,calrj
iderioja:street:calrj/0341726036000101--00254,Azagra,Carretera Azagra,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00254,spa,Oficial,Carretera Azagra,Carretera Azagra,Carretera Azagra,Carretera Azagra,Carretera Azagra,42.29661,-1.95703,street,calrj
iderioja:street:calrj/0341726036000101--00255,Castilla León,Calle Castilla León,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00255,spa,Oficial,Calle Castilla León,Calle Castilla León,Calle Castilla León,Calle Castilla León,Calle Castilla León,42.30888,-1.97298,street,calrj
iderioja:street:calrj/0341726036000101--00256,de Roma,Plaza de Roma,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00256,spa,Oficial,Plaza de Roma,Plaza de Roma,Plaza de Roma,Plaza de Roma,Plaza de Roma,42.30305,-1.96788,street,calrj
iderioja:street:calrj/0341726036000101--00257,Donantes de Sangre,Calle Donantes de Sangre,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00257,spa,Oficial,Calle Donantes de Sangre,Calle Donantes de Sangre,Calle Donantes de Sangre,Calle Donantes de Sangre,Calle Donantes de Sangre,42.30289,-1.97309,street,calrj
iderioja:street:calrj/0341726036000101--00258,Era Alta,Parque Era Alta,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00258,spa,Oficial,Parque Era Alta,Parque Era Alta,Parque Era Alta,Parque Era Alta,Parque Era Alta,42.30627,-1.96187,street,calrj
iderioja:street:calrj/0341726036000101--00259,de los Santos Mártires,Pasaje de los Santos Mártires,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00259,spa,Oficial,Pasaje de los Santos Mártires,Pasaje de los Santos Mártires,Pasaje de los Santos Mártires,Pasaje de los Santos Mártires,Pasaje de los Santos Mártires,42.30593,-1.96778,street,calrj
iderioja:street:calrj/0341726036000101--00260,Juan de Jesús María,Plaza Juan de Jesús María,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00260,spa,Oficial,Plaza Juan de Jesús María,Plaza Juan de Jesús María,Plaza Juan de Jesús María,Plaza Juan de Jesús María,Plaza Juan de Jesús María,42.30524,-1.95979,street,calrj
iderioja:street:calrj/0341726036000101--00261,Primera de Paletillas,Travesía Primera de Paletillas,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00261,spa,Oficial,Travesía Primera de Paletillas,Travesía Primera de Paletillas,Travesía Primera de Paletillas,Travesía Primera de Paletillas,Travesía Primera de Paletillas,42.3043,-1.96473,street,calrj
iderioja:street:calrj/0341726036000101--00262,Víctimas del Terrorismo,Parque Víctimas del Terrorismo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00262,spa,Oficial,Parque Víctimas del Terrorismo,Parque Víctimas del Terrorismo,Parque Víctimas del Terrorismo,Parque Víctimas del Terrorismo,Parque Víctimas del Terrorismo,42.30883,-1.96532,street,calrj
iderioja:street:calrj/0341726036000101--00269,de don Ricardo Díaz Palacio,Plaza de don Ricardo Díaz Palacio,España,034,ESP,La Rioja,03417,La Rioja,0341726,Calahorra,0341726036,Calahorra,03417260360001,0341726036000101--00269,spa,Oficial,Plaza de don Ricardo Díaz Palacio,Plaza de don Ricardo Díaz Palacio,Plaza de don Ricardo Díaz Palacio,Plaza de don Ricardo Díaz Palacio,Plaza de don Ricardo Díaz Palacio,42.29991,-1.95853,street,calrj
iderioja:street:calrj/0341726037000101--00001,Moredo,Calle Moredo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00001,spa,Normalizado,Calle Moredo,Calle Moredo,Calle Moredo,Calle Moredo,Calle Moredo,42.35355,-2.72223,street,calrj
iderioja:street:calrj/0341726037000101--00002,Nájera,Carretera Nájera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00002,spa,Normalizado,Carretera Nájera,Carretera Nájera,Carretera Nájera,Carretera Nájera,Carretera Nájera,42.35471,-2.72243,street,calrj
iderioja:street:calrj/0341726037000101--00003,Iglesia,Travesía Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00003,spa,Normalizado,Travesía Iglesia,Travesía Iglesia,Travesía Iglesia,Travesía Iglesia,Travesía Iglesia,42.35433,-2.72291,street,calrj
iderioja:street:calrj/0341726037000101--00004,Bodegas,Barrio Bodegas,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00004,spa,Normalizado,Barrio Bodegas,Barrio Bodegas,Barrio Bodegas,Barrio Bodegas,Barrio Bodegas,42.35473,-2.72299,street,calrj
iderioja:street:calrj/0341726037000101--00005,la Iglesia,Plaza la Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00005,spa,Normalizado,Plaza la Iglesia,Plaza la Iglesia,Plaza la Iglesia,Plaza la Iglesia,Plaza la Iglesia,42.35392,-2.7227,street,calrj
iderioja:street:calrj/0341726037000101--00006,Mayor,Calle Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00006,spa,Normalizado,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,42.35361,-2.72306,street,calrj
iderioja:street:calrj/0341726037000101--00007,Real,Calle Real,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00007,spa,Normalizado,Calle Real,Calle Real,Calle Real,Calle Real,Calle Real,42.35389,-2.72306,street,calrj
iderioja:street:calrj/0341726037000101--00008,la Fuente,Calle la Fuente,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00008,spa,Normalizado,Calle la Fuente,Calle la Fuente,Calle la Fuente,Calle la Fuente,Calle la Fuente,42.3545,-2.72333,street,calrj
iderioja:street:calrj/0341726037000101--00009,Sin nombre,No definido Sin nombre,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00009,spa,Normalizado,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,42.35545,-2.7248,street,calrj
iderioja:street:calrj/0341726037000101--00010,la Canal,Travesía la Canal,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00010,spa,Normalizado,Travesía la Canal,Travesía la Canal,Travesía la Canal,Travesía la Canal,Travesía la Canal,42.35272,-2.72299,street,calrj
iderioja:street:calrj/0341726037000101--00011,La Iglesia,Calle La Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00011,spa,Normalizado,Calle La Iglesia,Calle La Iglesia,Calle La Iglesia,Calle La Iglesia,Calle La Iglesia,42.3544,-2.72323,street,calrj
iderioja:street:calrj/0341726037000101--00012,Horno,Calle Horno,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00012,spa,Normalizado,Calle Horno,Calle Horno,Calle Horno,Calle Horno,Calle Horno,42.35359,-2.72265,street,calrj
iderioja:street:calrj/0341726037000101--00013,Campo,Calle Campo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00013,spa,Normalizado,Calle Campo,Calle Campo,Calle Campo,Calle Campo,Calle Campo,42.3541,-2.72355,street,calrj
iderioja:street:calrj/0341726037000101--00014,San Juan,Plaza San Juan,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00014,spa,Normalizado,Plaza San Juan,Plaza San Juan,Plaza San Juan,Plaza San Juan,Plaza San Juan,42.35375,-2.72301,street,calrj
iderioja:street:calrj/0341726037000101--00015,San Esteban,Calle San Esteban,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00015,spa,Normalizado,Calle San Esteban,Calle San Esteban,Calle San Esteban,Calle San Esteban,Calle San Esteban,42.35464,-2.72336,street,calrj
iderioja:street:calrj/0341726037000101--00016,Arroyo,Calle Arroyo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00016,spa,Normalizado,Calle Arroyo,Calle Arroyo,Calle Arroyo,Calle Arroyo,Calle Arroyo,42.35334,-2.72326,street,calrj
iderioja:street:calrj/0341726037000101--00017,Santa Isabel,Calle Santa Isabel,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00017,spa,Normalizado,Calle Santa Isabel,Calle Santa Isabel,Calle Santa Isabel,Calle Santa Isabel,Calle Santa Isabel,42.35351,-2.72336,street,calrj
iderioja:street:calrj/0341726037000101--00018,la Cuesta,Calle la Cuesta,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00018,spa,Normalizado,Calle la Cuesta,Calle la Cuesta,Calle la Cuesta,Calle la Cuesta,Calle la Cuesta,42.35377,-2.72273,street,calrj
iderioja:street:calrj/0341726037000101--00019,Huertos,Calle Huertos,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00019,spa,Normalizado,Calle Huertos,Calle Huertos,Calle Huertos,Calle Huertos,Calle Huertos,42.35359,-2.72356,street,calrj
iderioja:street:calrj/0341726037000101--00020,la Canal,Camino la Canal,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00020,spa,Normalizado,Camino la Canal,Camino la Canal,Camino la Canal,Camino la Canal,Camino la Canal,42.35281,-2.72201,street,calrj
iderioja:street:calrj/0341726037000101--00021,Iglesia,Callejón Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00021,spa,Normalizado,Callejón Iglesia,Callejón Iglesia,Callejón Iglesia,Callejón Iglesia,Callejón Iglesia,42.35436,-2.72311,street,calrj
iderioja:street:calrj/0341726037000101--00022,la Canal,Calle la Canal,España,034,ESP,La Rioja,03417,La Rioja,0341726,Camprovín,0341726037,Camprovín,03417260370001,0341726037000101--00022,spa,Normalizado,Calle la Canal,Calle la Canal,Calle la Canal,Calle la Canal,Calle la Canal,42.35318,-2.72309,street,calrj
iderioja:street:calrj/0341726038000101--00001,Mayor,Calle Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00001,spa,Normalizado,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,42.14134,-3.02419,street,calrj
iderioja:street:calrj/0341726038000101--00002,San Cristóbal,Calle San Cristóbal,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00002,spa,Normalizado,Calle San Cristóbal,Calle San Cristóbal,Calle San Cristóbal,Calle San Cristóbal,Calle San Cristóbal,42.1406,-3.02404,street,calrj
iderioja:street:calrj/0341726038000101--00003,Berbullón,Barrio Berbullón,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00003,spa,Normalizado,Barrio Berbullón,Barrio Berbullón,Barrio Berbullón,Barrio Berbullón,Barrio Berbullón,42.14452,-3.02458,street,calrj
iderioja:street:calrj/0341726038000101--00004,don Tello,Calle don Tello,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00004,spa,Normalizado,Calle don Tello,Calle don Tello,Calle don Tello,Calle don Tello,Calle don Tello,42.14322,-3.02489,street,calrj
iderioja:street:calrj/0341726038000101--00005,Valle,Camino Valle,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00005,spa,Normalizado,Camino Valle,Camino Valle,Camino Valle,Camino Valle,Camino Valle,42.14119,-3.02465,street,calrj
iderioja:street:calrj/0341726038000101--00006,Sierra,Camino Sierra,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00006,spa,Normalizado,Camino Sierra,Camino Sierra,Camino Sierra,Camino Sierra,Camino Sierra,42.1443,-3.02484,street,calrj
iderioja:street:calrj/0341726038000101--00007,Jerónimo Martínez,Calle Jerónimo Martínez,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00007,spa,Normalizado,Calle Jerónimo Martínez,Calle Jerónimo Martínez,Calle Jerónimo Martínez,Calle Jerónimo Martínez,Calle Jerónimo Martínez,42.14273,-3.02496,street,calrj
iderioja:street:calrj/0341726038000101--00008,Barriolaparte,Calle Barriolaparte,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00008,spa,Normalizado,Calle Barriolaparte,Calle Barriolaparte,Calle Barriolaparte,Calle Barriolaparte,Calle Barriolaparte,42.1412,-3.02263,street,calrj
iderioja:street:calrj/0341726038000101--00009,don Jimeno,Calle don Jimeno,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00009,spa,Normalizado,Calle don Jimeno,Calle don Jimeno,Calle don Jimeno,Calle don Jimeno,Calle don Jimeno,42.1432,-3.02466,street,calrj
iderioja:street:calrj/0341726038000101--00010,Sartén,Calle Sartén,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00010,spa,Normalizado,Calle Sartén,Calle Sartén,Calle Sartén,Calle Sartén,Calle Sartén,42.14307,-3.02443,street,calrj
iderioja:street:calrj/0341726038000101--00011,San Andrés,Calle San Andrés,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00011,spa,Normalizado,Calle San Andrés,Calle San Andrés,Calle San Andrés,Calle San Andrés,Calle San Andrés,42.14122,-3.02393,street,calrj
iderioja:street:calrj/0341726038000101--00012,Félix Iturriaga,Calle Félix Iturriaga,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00012,spa,Normalizado,Calle Félix Iturriaga,Calle Félix Iturriaga,Calle Félix Iturriaga,Calle Félix Iturriaga,Calle Félix Iturriaga,42.14085,-3.02395,street,calrj
iderioja:street:calrj/0341726038000101--00013,San Juan,Calle San Juan,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00013,spa,Normalizado,Calle San Juan,Calle San Juan,Calle San Juan,Calle San Juan,Calle San Juan,42.14046,-3.02405,street,calrj
iderioja:street:calrj/0341726038000101--00014,Sin nombre,No definido Sin nombre,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canales de la Sierra,0341726038,Canales de la Sierra,03417260380001,0341726038000101--00014,spa,Normalizado,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,42.14121,-3.02256,street,calrj
iderioja:street:calrj/0341726039000101--00001,Redonda,Calle Redonda,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canillas de Río Tuerto,0341726039,Canillas de Río Tuerto,03417260390001,0341726039000101--00001,spa,Oficial,Calle Redonda,Calle Redonda,Calle Redonda,Calle Redonda,Calle Redonda,42.39917,-2.84127,street,calrj
iderioja:street:calrj/0341726039000101--00002,Patio,Calle Patio,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canillas de Río Tuerto,0341726039,Canillas de Río Tuerto,03417260390001,0341726039000101--00002,spa,Oficial,Calle Patio,Calle Patio,Calle Patio,Calle Patio,Calle Patio,42.39931,-2.84153,street,calrj
iderioja:street:calrj/0341726039000101--00003,Huerta,Camino Huerta,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canillas de Río Tuerto,0341726039,Canillas de Río Tuerto,03417260390001,0341726039000101--00003,spa,Oficial,Camino Huerta,Camino Huerta,Camino Huerta,Camino Huerta,Camino Huerta,42.39989,-2.84119,street,calrj
iderioja:street:calrj/0341726039000101--00004,Nájera,Calle Nájera,España,034,ESP,La Rioja,03417,La Rioja,0341726,Canillas de Río Tuerto,0341726039,Canillas de Río Tuerto,03417260390001,0341726039000101--00004,spa,Oficial,Calle Nájera,Calle Nájera,Calle Nájera,Calle Nájera,Calle Nájera,42.39921,-2.84092,street,calrj
